instance,metric,agent_a,agent_b,mean_a,mean_b,diff,cohens_d_pooled,t_stat_pooled,p_pooled,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb_pooled,significant_hb_seed_level
"RS[5,3]",Bad,"POMCP (H=25, 2048 sims)","POMCP (H=25, 16384 sims)",0.038,0.054,-0.016,-0.07467198750553693,-1.180667789645659,0.23801974180997937,5,0.11227684407593497,-1.1313708498984765,False,False
"RS[5,3]",Bad,"POMCP (H=25, 2048 sims)","POMCP (H=40, 16384 sims)",0.038,0.044,-0.005999999999999998,-0.029490960913458347,-0.4662930343676411,0.6411075568416121,5,0.5457630078928527,-0.4000000000000003,False,False
"RS[5,3]",Bad,"POMCP (H=40, 2048 sims)","POMCP (H=10, 16384 sims)",0.05,0.018,0.032,0.17708688356405278,2.799989479017215,0.0052297996256153705,5,0.008279093436119213,2.3526867907001847,False,False
"RS[5,3]",Bad,"POMCP (H=40, 2048 sims)","POMCP (H=15, 16384 sims)",0.05,0.058,-0.008,-0.0346927636482238,-0.5485407572713988,0.583444687105807,5,0.3505541130109422,-0.6324555320336764,False,False
"RS[5,3]",Bad,"POMCP (H=40, 2048 sims)","POMCP (H=25, 16384 sims)",0.05,0.054,-0.003999999999999997,-0.017998530240155994,-0.2845817504715516,0.7760237105849139,5,0.6376842215144978,-0.31139957766460946,False,False
"RS[5,3]",Bad,"POMCP (H=40, 2048 sims)","POMCP (H=40, 16384 sims)",0.05,0.044,0.006000000000000005,0.02832466474686325,0.44785227280382256,0.654357370452575,5,0.514978913830982,0.43528575006600684,False,False
"RS[5,3]",Bad,"POMCP (H=10, 16384 sims)","POMCP (H=15, 16384 sims)",0.018,0.058,-0.04000000000000001,-0.20457089344659804,-3.2345498313343146,0.0012700145531769182,5,0.003813747372110828,-2.55550625999976,False,False
"RS[5,3]",Bad,"POMCP (H=10, 16384 sims)","POMCP (H=25, 16384 sims)",0.018,0.054,-0.036000000000000004,-0.19396118789174543,-3.0667956570489405,0.002235831498568208,5,0.007056973882270205,-2.2768399153212333,False,False
"RS[5,3]",Bad,"POMCP (H=10, 16384 sims)","POMCP (H=40, 16384 sims)",0.018,0.044,-0.026,-0.15028685883915088,-2.376243881619628,0.01770915638767889,5,0.03818033014079839,-1.5678589918043708,False,False
"RS[5,3]",Bad,"POMCP (H=15, 16384 sims)","POMCP (H=25, 16384 sims)",0.058,0.054,0.0040000000000000036,0.017060720193843783,0.2697536716768787,0.7874057959214081,5,0.6843966052418528,0.2666666666666669,False,False
"RS[5,3]",Bad,"POMCP (H=15, 16384 sims)","POMCP (H=40, 16384 sims)",0.058,0.044,0.014000000000000005,0.06232948935533584,0.9855157587904066,0.3246161215236768,5,0.19960204415274807,0.8854377448471464,False,False
"RS[5,3]",Bad,"POMCP (H=25, 16384 sims)","POMCP (H=40, 16384 sims)",0.054,0.044,0.010000000000000002,0.04629067367952348,0.7319198162545074,0.46439095512583817,5,0.3513699689923695,0.6262242910851495,False,False
